,
0,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S18, 0.366532, 0.075530, 0.056401, 0.022987, 0.009145, 0.097457, 1.06062e-18, 2.41108e-19, 1.80045e-19, 7.3381e-20, 2.91939e-20, 3.11105e-19
S12S18, 0.437127, 0.058578, 0.052411, 0.026417, 0.009145, 0.083425, 1.28598e-18, 1.86994e-19, 1.67306e-19, 8.43282e-20, 2.91939e-20, 2.66311e-19
,
1,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.525285, 0.119185, 0.062883, 0.035800, 0.007298, 0.139622, 1.60597e-18, 3.80466e-19, 2.00736e-19, 1.14283e-19, 2.32968e-20, 4.45705e-19
S18, 0.049505, 0.118981, 0.037155, -0.008063, 0.007298, 0.125121, 8.71783e-20, 3.79813e-19, 1.18606e-19, -2.57398e-20, 2.32968e-20, 3.99413e-19
S12S18, 0.291825, 0.084360, 0.030725, 0.013308, 0.007298, 0.091055, 8.60717e-19, 2.69297e-19, 9.80806e-20, 4.24835e-20, 2.32968e-20, 2.90668e-19
,
Run-1b
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.307668, 0.101786, 0.037596, 0.016946, 0.008172, 0.110126, 9.09615e-19, 3.24923e-19, 1.20016e-19, 5.40958e-20, 2.6087e-20, 3.51548e-19
S18, 0.232441, 0.101751, 0.042040, -0.003731, 0.008172, 0.110459, 6.6947e-19, 3.24811e-19, 1.34201e-19, -1.19112e-20, 2.6087e-20, 3.52611e-19
S12S18, 0.271937, 0.072088, 0.028122, 0.006746, 0.008172, 0.078101, 7.95551e-19, 2.30121e-19, 8.97715e-20, 2.15352e-20, 2.6087e-20, 2.49317e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.627839, 0.083499, 0.069020, 0.039531, 0.008243, 0.115613, 1.9097e-18, 2.66547e-19, 2.20327e-19, 1.26191e-19, 2.63134e-20, 3.69064e-19
S18, 0.432427, 0.084200, 0.061269, 0.008969, 0.008243, 0.104842, 1.2859e-18, 2.68784e-19, 1.95585e-19, 2.86322e-20, 2.63134e-20, 3.3468e-19
S12S18, 0.537564, 0.059378, 0.047557, 0.024746, 0.008243, 0.080422, 1.62152e-18, 1.89547e-19, 1.51814e-19, 7.8994e-20, 2.63134e-20, 2.56726e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.421744, 0.073241, 0.051234, 0.024442, 0.009145, 0.093114, 1.23687e-18, 2.33802e-19, 1.63549e-19, 7.80256e-20, 2.91939e-20, 2.97241e-19
S18, 0.354057, 0.073906, 0.044797, 0.022241, 0.009145, 0.089705, 1.0208e-18, 2.35923e-19, 1.43001e-19, 7.0999e-20, 2.91939e-20, 2.8636e-19
S12S18, 0.382176, 0.052100, 0.032939, 0.022595, 0.009145, 0.066284, 1.11056e-18, 1.66314e-19, 1.05147e-19, 7.21297e-20, 2.91939e-20, 2.11592e-19
,
2,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.470374, 0.107986, 0.046154, 0.032901, 0.007298, 0.122175, 1.43068e-18, 3.44714e-19, 1.47334e-19, 1.05028e-19, 2.32968e-20, 3.90011e-19
S18, 0.050056, 0.112884, 0.028119, -0.006069, 0.007298, 0.116720, 8.89371e-20, 3.60352e-19, 8.97635e-20, -1.93732e-20, 2.32968e-20, 3.72597e-19
S12S18, 0.280953, 0.078497, 0.022594, 0.016151, 0.007298, 0.083585, 8.26011e-19, 2.50581e-19, 7.21253e-20, 5.15561e-20, 2.32968e-20, 2.66821e-19
,
Run-1b,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.272025, 0.092216, 0.026512, 0.015582, 0.008172, 0.097551, 7.95834e-19, 2.94373e-19, 8.46338e-20, 4.97398e-20, 2.6087e-20, 3.11404e-19
S18, 0.232914, 0.096512, 0.032271, 0.001797, 0.008172, 0.102108, 6.70983e-19, 3.08088e-19, 1.03017e-19, 5.73719e-21, 2.6087e-20, 3.25951e-19
S12S18, 0.259041, 0.067072, 0.020451, 0.009847, 0.008172, 0.071279, 7.54386e-19, 2.1411e-19, 6.52832e-20, 3.1435e-20, 2.6087e-20, 2.27538e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.560614, 0.075611, 0.050750, 0.036531, 0.008243, 0.098464, 1.69511e-18, 2.41368e-19, 1.62006e-19, 1.16615e-19, 2.63134e-20, 3.14318e-19
S18, 0.446432, 0.079867, 0.046469, 0.019181, 0.008243, 0.094731, 1.33061e-18, 2.54952e-19, 1.48339e-19, 6.12289e-20, 2.63134e-20, 3.02401e-19
S12S18, 0.513023, 0.055231, 0.034491, 0.029538, 0.008243, 0.071976, 1.54318e-18, 1.7631e-19, 1.10104e-19, 9.42917e-20, 2.63134e-20, 2.29764e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.386803, 0.066289, 0.036349, 0.023983, 0.009145, 0.079839, 1.12533e-18, 2.11609e-19, 1.16035e-19, 7.65589e-20, 2.91939e-20, 2.54865e-19
S18, 0.292451, 0.070074, 0.035585, 0.020673, 0.009145, 0.081778, 8.24141e-19, 2.2369e-19, 1.13596e-19, 6.59925e-20, 2.91939e-20, 2.61053e-19
S12S18, 0.345971, 0.048435, 0.024042, 0.023252, 0.009145, 0.059567, 9.94988e-19, 1.54614e-19, 7.67474e-20, 7.42259e-20, 2.91939e-20, 1.90151e-19
,
3,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.441573, 0.107820, 0.041811, 0.028923, 0.007298, 0.119428, 1.33875e-18, 3.44186e-19, 1.3347e-19, 9.23274e-20, 2.32968e-20, 3.81242e-19
S18, 0.077504, 0.127144, 0.032107, -0.005804, 0.007298, 0.131466, 1.76558e-19, 4.05871e-19, 1.02492e-19, -1.85286e-20, 2.32968e-20, 4.19669e-19
S12S18, 0.298108, 0.083042, 0.022515, 0.016531, 0.007298, 0.087918, 8.80775e-19, 2.6509e-19, 7.18743e-20, 5.27721e-20, 2.32968e-20, 2.80653e-19
,
Run-1b,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.266274, 0.092096, 0.023911, 0.014429, 0.008172, 0.096584, 7.77474e-19, 2.93992e-19, 7.633e-20, 4.60622e-20, 2.6087e-20, 3.08318e-19
S18, 0.251687, 0.108703, 0.036562, -0.001378, 0.008172, 0.114986, 7.30909e-19, 3.47003e-19, 1.16714e-19, -4.40032e-21, 2.6087e-20, 3.6706e-19
S12S18, 0.268108, 0.070965, 0.020343, 0.008879, 0.008172, 0.074803, 7.83328e-19, 2.26535e-19, 6.49391e-20, 2.83444e-20, 2.6087e-20, 2.38787e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.554525, 0.075519, 0.045864, 0.034727, 0.008243, 0.095292, 1.67567e-18, 2.41075e-19, 1.46408e-19, 1.10858e-19, 2.63134e-20, 3.04194e-19
S18, 0.508555, 0.089998, 0.052035, 0.020204, 0.008243, 0.106224, 1.52892e-18, 2.87295e-19, 1.66107e-19, 6.44958e-20, 2.63134e-20, 3.3909e-19
S12S18, 0.544150, 0.058453, 0.034429, 0.030224, 0.008243, 0.074723, 1.64255e-18, 1.86595e-19, 1.09906e-19, 9.64804e-20, 2.63134e-20, 2.38532e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.380850, 0.066267, 0.032883, 0.022558, 0.009145, 0.077879, 1.10633e-18, 2.1154e-19, 1.0497e-19, 7.20099e-20, 2.91939e-20, 2.48607e-19
S18, 0.315906, 0.078954, 0.040875, 0.021471, 0.009145, 0.091920, 8.99014e-19, 2.52039e-19, 1.30483e-19, 6.85408e-20, 2.91939e-20, 2.93428e-19
S12S18, 0.364582, 0.051284, 0.024055, 0.023877, 0.009145, 0.062148, 1.0544e-18, 1.63709e-19, 7.67902e-20, 7.62207e-20, 2.91939e-20, 1.98392e-19
,
4,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.437968, 0.106005, 0.035315, 0.024719, 0.007298, 0.114667, 1.32724e-18, 3.38392e-19, 1.12734e-19, 7.89091e-20, 2.32968e-20, 3.66043e-19
S18, 0.046323, 0.128442, 0.027932, -0.010345, 0.007298, 0.132053, 7.70204e-20, 4.10017e-19, 8.91666e-20, -3.30249e-20, 2.32968e-20, 4.21542e-19
S12S18, 0.302239, 0.083270, 0.019233, 0.013930, 0.007298, 0.086897, 8.93962e-19, 2.65815e-19, 6.1397e-20, 4.44691e-20, 2.32968e-20, 2.77394e-19
,
Run-1b,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.260618, 0.090549, 0.019834, 0.011646, 0.008172, 0.093782, 7.5942e-19, 2.89054e-19, 6.33156e-20, 3.71763e-20, 2.6087e-20, 2.99372e-19
S18, 0.243946, 0.109803, 0.031837, -0.006089, 0.008172, 0.114779, 7.06198e-19, 3.50516e-19, 1.01631e-19, -1.94364e-20, 2.6087e-20, 3.664e-19
S12S18, 0.268977, 0.071160, 0.017389, 0.006175, 0.008172, 0.073967, 7.86104e-19, 2.2716e-19, 5.5511e-20, 1.97125e-20, 2.6087e-20, 2.36119e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.540112, 0.074274, 0.038691, 0.028559, 0.008243, 0.088866, 1.62966e-18, 2.37098e-19, 1.2351e-19, 9.11653e-20, 2.63134e-20, 2.83679e-19
S18, 0.484338, 0.090935, 0.045752, 0.010385, 0.008243, 0.102656, 1.45162e-18, 2.90286e-19, 1.46049e-19, 3.31521e-20, 2.63134e-20, 3.27701e-19
S12S18, 0.539915, 0.058633, 0.029589, 0.024247, 0.008243, 0.070492, 1.62903e-18, 1.87169e-19, 9.44538e-20, 7.74003e-20, 2.63134e-20, 2.25027e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.373190, 0.065202, 0.027351, 0.018531, 0.009145, 0.073665, 1.08188e-18, 2.08141e-19, 8.73105e-20, 5.91563e-20, 2.91939e-20, 2.35154e-19
S18, 0.344837, 0.079831, 0.035727, 0.020215, 0.009145, 0.090231, 9.91369e-19, 2.54839e-19, 1.14047e-19, 6.45298e-20, 2.91939e-20, 2.88038e-19
S12S18, 0.373744, 0.051463, 0.020658, 0.021115, 0.009145, 0.060039, 1.08365e-18, 1.64281e-19, 6.59451e-20, 6.74046e-20, 2.91939e-20, 1.91657e-19
,
5,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.429350, 0.100661, 0.028236, 0.022937, 0.007298, 0.107281, 1.29973e-18, 3.21333e-19, 9.01364e-20, 7.32191e-20, 2.32968e-20, 3.42466e-19
S18, 0.047793, 0.121671, 0.022020, -0.008737, 0.007298, 0.124171, 8.17128e-20, 3.88402e-19, 7.02919e-20, -2.78903e-20, 2.32968e-20, 3.96381e-19
S12S18, 0.284145, 0.078534, 0.014979, 0.012372, 0.007298, 0.081230, 8.36201e-19, 2.50699e-19, 4.78151e-20, 3.9493e-20, 2.32968e-20, 2.59305e-19
,
Run-1b,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.252163, 0.085974, 0.015732, 0.010547, 0.008172, 0.088414, 7.32428e-19, 2.74448e-19, 5.02213e-20, 3.36674e-20, 2.6087e-20, 2.82237e-19
S18, 0.243552, 0.104021, 0.024947, -0.003391, 0.008172, 0.107336, 7.04942e-19, 3.32058e-19, 7.96379e-20, -1.08245e-20, 2.6087e-20, 3.4264e-19
S12S18, 0.257181, 0.067111, 0.013521, 0.005841, 0.008172, 0.069193, 7.48448e-19, 2.14234e-19, 4.31624e-20, 1.86464e-20, 2.6087e-20, 2.20878e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.519875, 0.070523, 0.030529, 0.025644, 0.008243, 0.081432, 1.56506e-18, 2.25125e-19, 9.74563e-20, 8.18619e-20, 2.63134e-20, 2.59948e-19
S18, 0.460476, 0.086143, 0.036087, 0.011104, 0.008243, 0.094414, 1.37544e-18, 2.74986e-19, 1.15199e-19, 3.54473e-20, 2.63134e-20, 3.01392e-19
S12S18, 0.509358, 0.055300, 0.023029, 0.021682, 0.008243, 0.064237, 1.53148e-18, 1.76529e-19, 7.35129e-20, 6.92143e-20, 2.63134e-20, 2.0506e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.361723, 0.061893, 0.021537, 0.016851, 0.009145, 0.068281, 1.04527e-18, 1.97577e-19, 6.87519e-20, 5.37933e-20, 2.91939e-20, 2.17967e-19
S18, 0.342759, 0.075653, 0.028396, 0.021035, 0.009145, 0.083998, 9.84733e-19, 2.415e-19, 9.06458e-20, 6.71476e-20, 2.91939e-20, 2.68141e-19
S12S18, 0.354564, 0.048540, 0.016097, 0.019047, 0.009145, 0.055332, 1.02242e-18, 1.54951e-19, 5.13844e-20, 6.08026e-20, 2.91939e-20, 1.76633e-19
,
6,
,
Run-1a,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.433686, 0.102345, 0.027269, 0.026424, 0.007298, 0.109406, 1.31357e-18, 3.26709e-19, 8.70477e-20, 8.43521e-20, 2.32968e-20, 3.49248e-19
S18, 0.053229, 0.120468, 0.020187, -0.007600, 0.007298, 0.122601, 9.90652e-20, 3.84562e-19, 6.44402e-20, -2.42601e-20, 2.32968e-20, 3.91371e-19
S12S18, 0.283830, 0.078709, 0.014023, 0.014192, 0.007298, 0.081526, 8.35197e-19, 2.51257e-19, 4.4765e-20, 4.53032e-20, 2.32968e-20, 2.60248e-19
,
Run-1b,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.260425, 0.087414, 0.015143, 0.013075, 0.008172, 0.090046, 7.58804e-19, 2.79046e-19, 4.83409e-20, 4.17386e-20, 2.6087e-20, 2.87448e-19
S18, 0.250087, 0.102985, 0.022810, -0.000799, 0.008172, 0.105800, 7.25801e-19, 3.28751e-19, 7.28145e-20, -2.55214e-21, 2.6087e-20, 3.37737e-19
S12S18, 0.263197, 0.067259, 0.012631, 0.008136, 0.008172, 0.069399, 7.67651e-19, 2.14704e-19, 4.03194e-20, 2.59724e-20, 2.6087e-20, 2.21537e-19
,
Run-1c,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.530982, 0.071699, 0.029435, 0.030392, 0.008243, 0.083659, 1.60051e-18, 2.28879e-19, 9.39633e-20, 9.70177e-20, 2.63134e-20, 2.67057e-19
S18, 0.464472, 0.085272, 0.032887, 0.014763, 0.008243, 0.092945, 1.3882e-18, 2.72206e-19, 1.04984e-19, 4.71271e-20, 2.63134e-20, 2.967e-19
S12S18, 0.513673, 0.055415, 0.021520, 0.025459, 0.008243, 0.065193, 1.54526e-18, 1.76897e-19, 6.86976e-20, 8.12717e-20, 2.63134e-20, 2.08109e-19
,
Run-1d,
,
, delta_prime, , dMu [ecm], ,
Station, value, fit_error, acc_error, align_error, Br_error, tot_error, value, fit_error, acc_error, align_error, Br_error, tot_error
S12, 0.368416, 0.062918, 0.020783, 0.020040, 0.009145, 0.069827, 1.06664e-18, 2.00849e-19, 6.63439e-20, 6.39724e-20, 2.91939e-20, 2.22905e-19
S18, 0.331218, 0.074873, 0.026016, 0.021860, 0.009145, 0.082731, 9.47892e-19, 2.39013e-19, 8.3049e-20, 6.97832e-20, 2.91939e-20, 2.64095e-19
S12S18, 0.354902, 0.048636, 0.015038, 0.021407, 0.009145, 0.055978, 1.0235e-18, 1.55257e-19, 4.80061e-20, 6.83366e-20, 2.91939e-20, 1.78694e-19
